1.600000000000000000e+01,1.600000000000000000e+01,1.263076543807983398e+00
8.000000000000000000e+00,9.000000000000000000e+00,7.860881686210632324e-01
2.300000000000000000e+01,1.700000000000000000e+01,2.077337265014648438e+00
3.300000000000000000e+01,3.300000000000000000e+01,2.490160703659057617e+00
1.700000000000000000e+01,2.300000000000000000e+01,1.310293674468994141e+00
1.700000000000000000e+01,3.800000000000000000e+01,1.452195286750793457e+00
1.600000000000000000e+01,1.600000000000000000e+01,2.416132211685180664e+00
3.700000000000000000e+01,3.700000000000000000e+01,2.190725564956665039e+00
1.300000000000000000e+01,1.300000000000000000e+01,1.174760222434997559e+00
4.200000000000000000e+01,3.800000000000000000e+01,1.523907065391540527e+00
2.500000000000000000e+01,2.500000000000000000e+01,2.346225738525390625e+00
3.200000000000000000e+01,2.600000000000000000e+01,1.273165583610534668e+00
2.000000000000000000e+00,2.000000000000000000e+00,1.833726048469543457e+00
4.600000000000000000e+01,4.600000000000000000e+01,2.254171848297119141e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.093734979629516602e+00
1.900000000000000000e+01,1.900000000000000000e+01,2.933752536773681641e+00
4.600000000000000000e+01,4.000000000000000000e+01,7.964578866958618164e-01
1.400000000000000000e+01,1.400000000000000000e+01,2.130432844161987305e+00
6.000000000000000000e+00,6.000000000000000000e+00,2.286229372024536133e+00
3.800000000000000000e+01,3.800000000000000000e+01,2.494238615036010742e+00
1.300000000000000000e+01,1.300000000000000000e+01,2.600018978118896484e+00
1.100000000000000000e+01,4.100000000000000000e+01,5.806765556335449219e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.603236436843872070e+00
4.200000000000000000e+01,4.200000000000000000e+01,1.922872781753540039e+00
4.000000000000000000e+01,1.000000000000000000e+00,1.141560792922973633e+00
3.200000000000000000e+01,3.200000000000000000e+01,3.082941532135009766e+00
1.600000000000000000e+01,1.600000000000000000e+01,1.564098000526428223e+00
1.700000000000000000e+01,1.100000000000000000e+01,1.168848872184753418e+00
1.200000000000000000e+01,2.500000000000000000e+01,6.708865165710449219e-01
4.400000000000000000e+01,8.000000000000000000e+00,1.583701372146606445e+00
